+ 0 + 45 + 91 + 196 + 409 + 604 + 742 + 997 + 1 423 + 1 768	+ 1 998
+ 0 + 24 + 90 + 159 + 306 + 423 + 621 + 783 + 1 77 + 1 287	+ 1 617
+ 0 + 51 + 65 + 167 + 376 + 580 + 622 + 877 + 1 295 + 1 652	+ 1 722
+ 0 + 5 + 97 + 107 + 490 + 510 + 786 + 811 + 1 577 + 1 612	+ 2 72
+ 0 + 22 + 230 + 367 + 428 + 609 + 1 233 + 1 529 + 1 651 + 1 991	+ 3 31
+ 0 + 16 + 278 + 422 + 433 + 609 + 1 395 + 1 699 + 1 721 + 2 57	+ 3 367
+ 0 + 31 + 198 + 328 + 477 + 669 + 1 170 + 1 461 + 1 759 + 2 112	+ 2 947
+ 0 + 11 + 138 + 182 + 333 + 399 + 780 + 879 + 1 181 + 1 302	+ 1 937
+ 0 + 18 + 314 + 476 + 489 + 687 + 1 575 + 1 917 + 1 943 + 2 321	+ 3 801
+ 0 + 7 + 59 + 94 + 125 + 174 + 330 + 407 + 469 + 560	+ 820
+ 0 + 37 + 166 + 286 + 499 + 693 + 1 80 + 1 357 + 1 783 + 2 134	+ 2 779
+ 0 + 20 + 138 + 227 + 318 + 447 + 801 + 999 + 1 181 + 1 419	+ 2 9
+ 0 + 26 + 55 + 94 + 521 + 612 + 699 + 803 + 1 657 + 1 813	+ 1 958
+ 0 + 69 + 91 + 252 + 433 + 732 + 798 + 1 189 + 1 551 + 2 80	+ 2 190
+ 0 + 64 + 69 + 202 + 389 + 650 + 665 + 995 + 1 369 + 1 827	+ 1 852
+ 0 + 26 + 75 + 176 + 205 + 358 + 505 + 733 + 791 + 1 71	+ 1 316
+ 0 + 71 + 72 + 239 + 356 + 665 + 668 + 1 73 + 1 307 + 1 854	+ 1 859
+ 0 + 7 + 286 + 349 + 436 + 513 + 1 350 + 1 483 + 1 657 + 1 804	+ 3 199
+ 0 + 53 + 61 + 175 + 326 + 546 + 570 + 851 + 1 153 + 1 540	+ 1 580
+ 0 + 39 + 97 + 233 + 292 + 506 + 680 + 991 + 1 109 + 1 498	+ 1 788
+ 0 + 18 + 74 + 129 + 236 + 327 + 495 + 623 + 837 + 1 1	+ 1 281
+ 0 + 69 + 183 + 459 + 496 + 910 + 1 252 + 1 873 + 1 947 + 2 706	+ 3 276
+ 0 + 51 + 103 + 222 + 463 + 684 + 840 + 1 129 + 1 611 + 2 2	+ 2 262
+ 0 + 37 + 135 + 283 + 352 + 574 + 868 + 1 201 + 1 339 + 1 746	+ 2 236
+ 0 + 57 + 183 + 411 + 484 + 826 + 1 204 + 1 717 + 1 863 + 2 490	+ 3 120
+ 0 + 14 + 166 + 263 + 292 + 417 + 873 + 1 81 + 1 139 + 1 375	+ 2 135
+ 0 + 32 + 39 + 110 + 199 + 334 + 355 + 529 + 707 + 945	+ 980
+ 0 + 24 + 31 + 86 + 151 + 254 + 275 + 409 + 539 + 721	+ 756
+ 0 + 39 + 77 + 168 + 347 + 516 + 630 + 851 + 1 209 + 1 508	+ 1 698
+ 0 + 30 + 78 + 123 + 732 + 837 + 981 + 1 101 + 2 319 + 2 499	+ 2 739
+ 0 + 27 + 170 + 282 + 413 + 579 + 1 8 + 1 259 + 1 521 + 1 826	+ 2 541
+ 0 + 18 + 206 + 327 + 368 + 525 + 1 89 + 1 349 + 1 431 + 1 727	+ 2 667
+ 0 + 3 + 62 + 68 + 313 + 325 + 502 + 517 + 1 7 + 1 28	+ 1 323
+ 0 + 4 + 9 + 22 + 29 + 50 + 65 + 95 + 109 + 147	+ 172
+ 0 + 11 + 13 + 35 + 76 + 120 + 126 + 181 + 263 + 340	+ 350
+ 0 + 61 + 174 + 418 + 467 + 833 + 1 172 + 1 721 + 1 819 + 2 490	+ 3 55
+ 0 + 51 + 134 + 252 + 593 + 813 + 1 62 + 1 349 + 2 31 + 2 420	+ 2 835
+ 0 + 53 + 134 + 254 + 611 + 837 + 1 80 + 1 373 + 2 87 + 2 486	+ 2 891
+ 0 + 30 + 47 + 124 + 197 + 334 + 385 + 569 + 715 + 959	+ 1 44
+ 0 + 33 + 86 + 162 + 383 + 525 + 684 + 869 + 1 311 + 1 562	+ 1 827
+ 0 + 19 + 39 + 77 + 214 + 290 + 350 + 445 + 719 + 852	+ 952
+ 0 + 18 + 302 + 464 + 471 + 669 + 1 521 + 1 863 + 1 877 + 2 255	+ 3 675
+ 0 + 27 + 121 + 256 + 269 + 458 + 740 + 1 37 + 1 63 + 1 414	+ 1 884
+ 0 + 9 + 282 + 318 + 667 + 721 + 1 540 + 1 621 + 2 319 + 2 418	+ 3 783
+ 0 + 9 + 71 + 92 + 293 + 332 + 518 + 569 + 971 + 1 40	+ 1 350
+ 0 + 19 + 46 + 88 + 217 + 297 + 378 + 481 + 739 + 880	+ 1 15
+ 0 + 12 + 135 + 163 + 552 + 604 + 973 + 1 41 + 1 819 + 1 911	+ 2 526
+ 0 + 113 + 129 + 414 + 581 + 1 92 + 1 140 + 1 823 + 2 157 + 3 66	+ 3 146
+ 0 + 14 + 151 + 221 + 316 + 414 + 825 + 979 + 1 169 + 1 351	+ 2 36
+ 0 + 89 + 162 + 467 + 518 + 1 1 + 1 220 + 1 919 + 2 21 + 2 898	+ 3 263
+ 0 + 24 + 142 + 237 + 358 + 501 + 855 + 1 69 + 1 311 + 1 573	+ 2 163
+ 0 + 8 + 99 + 139 + 206 + 262 + 535 + 623 + 757 + 861	+ 1 316
+ 0 + 119 + 120 + 399 + 596 + 1 113 + 1 116 + 1 793 + 2 187 + 3 102	+ 3 107
+ 0 + 2 + 294 + 312 + 443 + 465 + 1 341 + 1 379 + 1 641 + 1 683	+ 3 143
+ 0 + 4 + 98 + 134 + 151 + 195 + 477 + 553 + 587 + 671	+ 1 141
+ 0 + 6 + 74 + 83 + 672 + 693 + 897 + 921 + 2 99 + 2 135	+ 2 475
+ 0 + 8 + 123 + 163 + 254 + 310 + 655 + 743 + 925 + 1 29	+ 1 604
+ 0 + 1 + 159 + 163 + 372 + 378 + 852 + 861 + 1 279 + 1 290	+ 2 80
+ 0 + 78 + 85 + 267 + 418 + 756 + 777 + 1 219 + 1 521 + 2 119	+ 2 154
+ 0 + 14 + 342 + 468 + 527 + 681 + 1 665 + 1 931 + 2 49 + 2 343	+ 3 983
+ 0 + 5 + 13 + 31 + 38 + 66 + 90 + 131 + 145 + 196	+ 236
+ 0 + 37 + 219 + 367 + 548 + 770 + 1 316 + 1 649 + 2 11 + 2 418	+ 3 328
+ 0 + 1 + 159 + 164 + 319 + 326 + 800 + 811 + 1 121 + 1 134	+ 1 924
+ 0 + 18 + 60 + 87 + 558 + 621 + 747 + 819 + 1 761 + 1 869	+ 2 79
+ 0 + 8 + 146 + 218 + 227 + 315 + 729 + 881 + 899 + 1 67	+ 1 757
+ 0 + 27 + 30 + 97 + 138 + 259 + 268 + 429 + 511 + 726	+ 741
+ 0 + 69 + 120 + 349 + 396 + 763 + 916 + 1 443 + 1 537 + 2 202	+ 2 457
+ 0 + 39 + 192 + 348 + 487 + 721 + 1 180 + 1 531 + 1 809 + 2 238	+ 3 3
+ 0 + 11 + 54 + 98 + 137 + 203 + 332 + 431 + 509 + 630	+ 845
+ 0 + 15 + 273 + 333 + 652 + 742 + 1 516 + 1 651 + 2 289 + 2 454	+ 3 744
+ 0 + 97 + 129 + 398 + 517 + 980 + 1 76 + 1 711 + 1 949 + 2 778	+ 2 938
+ 0 + 37 + 108 + 256 + 289 + 511 + 724 + 1 57 + 1 123 + 1 530	+ 1 885
+ 0 + 9 + 51 + 72 + 213 + 252 + 378 + 429 + 711 + 780	+ 990
+ 0 + 17 + 238 + 374 + 391 + 561 + 1 224 + 1 513 + 1 547 + 1 870	+ 2 975
+ 0 + 75 + 123 + 362 + 423 + 812 + 956 + 1 509 + 1 631 + 2 334	+ 2 574
+ 0 + 8 + 202 + 274 + 311 + 399 + 981 + 1 133 + 1 207 + 1 375	+ 2 345
+ 0 + 5 + 144 + 164 + 341 + 371 + 788 + 833 + 1 187 + 1 242	+ 1 937
+ 0 + 57 + 146 + 276 + 659 + 903 + 1 170 + 1 487 + 2 253 + 2 684	+ 3 129
+ 0 + 8 + 302 + 374 + 461 + 549 + 1 431 + 1 583 + 1 757 + 1 925	+ 3 395
+ 0 + 38 + 56 + 113 + 542 + 675 + 729 + 881 + 1 739 + 1 967	+ 2 57
+ 0 + 12 + 66 + 111 + 174 + 243 + 405 + 507 + 633 + 759	+ 1 29
+ 0 + 11 + 70 + 92 + 361 + 405 + 582 + 637 + 1 175 + 1 252	+ 1 547
+ 0 + 25 + 38 + 82 + 263 + 357 + 396 + 509 + 871 + 1 34	+ 1 99
+ 0 + 22 + 153 + 263 + 328 + 482 + 875 + 1 117 + 1 247 + 1 533	+ 2 188
+ 0 + 17 + 24 + 58 + 137 + 205 + 226 + 311 + 469 + 588	+ 623
+ 0 + 14 + 15 + 36 + 149 + 198 + 201 + 257 + 483 + 567	+ 572
+ 0 + 9 + 120 + 156 + 289 + 343 + 676 + 757 + 1 23 + 1 122	+ 1 677
+ 0 + 49 + 141 + 337 + 378 + 672 + 948 + 1 389 + 1 471 + 2 10	+ 2 470
+ 0 + 45 + 56 + 146 + 325 + 505 + 538 + 763 + 1 121 + 1 436	+ 1 491
+ 0 + 66 + 82 + 181 + 804 + 1 35 + 1 83 + 1 347 + 2 593 + 2 989	+ 3 69
+ 0 + 51 + 62 + 164 + 361 + 565 + 598 + 853 + 1 247 + 1 604	+ 1 659
+ 0 + 18 + 175 + 217 + 718 + 796 + 1 267 + 1 369 + 2 371 + 2 509	+ 3 294
+ 0 + 15 + 126 + 204 + 261 + 369 + 702 + 873 + 987 + 1 188	+ 1 743
+ 0 + 27 + 249 + 357 + 608 + 770 + 1 436 + 1 679 + 2 181 + 2 478	+ 3 588
+ 0 + 19 + 210 + 286 + 509 + 623 + 1 196 + 1 367 + 1 813 + 2 22	+ 2 977
+ 0 + 42 + 65 + 163 + 302 + 484 + 553 + 791 + 1 69 + 1 391	+ 1 506
+ 0 + 5 + 49 + 59 + 250 + 270 + 402 + 427 + 809 + 844	+ 1 64
+ 0 + 95 + 117 + 368 + 497 + 938 + 1 4 + 1 601 + 1 859 + 2 646	+ 2 756
+ 0 + 96 + 103 + 327 + 508 + 924 + 945 + 1 489 + 1 851 + 2 587	+ 2 622
+ 0 + 51 + 135 + 254 + 591 + 812 + 1 64 + 1 353 + 2 27 + 2 418	+ 2 838
+ 0 + 50 + 182 + 323 + 632 + 873 + 1 269 + 1 601 + 2 219 + 2 651	+ 3 311
+ 0 + 99 + 127 + 358 + 607 + 1 36 + 1 120 + 1 681 + 2 179 + 2 938	+ 3 78
+ 0 + 13 + 167 + 232 + 347 + 438 + 900 + 1 43 + 1 273 + 1 442	+ 2 212
+ 0 + 24 + 25 + 74 + 145 + 242 + 245 + 367 + 509 + 679	+ 684
+ 0 + 38 + 206 + 347 + 548 + 765 + 1 269 + 1 589 + 1 991 + 2 387	+ 3 227
+ 0 + 30 + 67 + 137 + 298 + 428 + 539 + 709 + 1 31 + 1 261	+ 1 446
+ 0 + 33 + 34 + 100 + 203 + 335 + 338 + 503 + 709 + 940	+ 945
+ 0 + 34 + 35 + 86 + 349 + 468 + 471 + 607 + 1 133 + 1 337	+ 1 342
+ 0 + 21 + 132 + 216 + 329 + 455 + 788 + 977 + 1 203 + 1 434	+ 1 989
+ 0 + 12 + 59 + 119 + 130 + 214 + 355 + 487 + 509 + 665	+ 900
+ 0 + 43 + 65 + 151 + 368 + 540 + 606 + 821 + 1 255 + 1 556	+ 1 666
+ 0 + 15 + 47 + 77 + 250 + 310 + 406 + 481 + 827 + 932	+ 1 92
+ 0 + 42 + 114 + 213 + 492 + 675 + 891 + 1 131 + 1 689 + 2 13	+ 2 373
+ 0 + 7 + 129 + 164 + 265 + 314 + 680 + 757 + 959 + 1 50	+ 1 660
+ 0 + 22 + 93 + 203 + 208 + 362 + 575 + 817 + 827 + 1 113	+ 1 468
+ 0 + 33 + 117 + 249 + 306 + 504 + 756 + 1 53 + 1 167 + 1 530	+ 1 950
+ 0 + 9 + 185 + 206 + 749 + 788 + 1 316 + 1 367 + 2 453 + 2 522	+ 3 402
+ 0 + 63 + 65 + 191 + 388 + 640 + 646 + 961 + 1 355 + 1 796	+ 1 806
+ 0 + 17 + 210 + 278 + 507 + 609 + 1 188 + 1 341 + 1 799 + 1 986	+ 2 951
+ 0 + 55 + 69 + 193 + 344 + 578 + 620 + 923 + 1 225 + 1 638	+ 1 708
+ 0 + 14 + 126 + 203 + 252 + 357 + 693 + 861 + 959 + 1 155	+ 1 715
+ 0 + 42 + 159 + 257 + 678 + 860 + 1 211 + 1 449 + 2 291 + 2 613	+ 3 198
+ 0 + 29 + 84 + 142 + 449 + 565 + 730 + 875 + 1 489 + 1 692	+ 1 967
+ 0 + 44 + 130 + 239 + 526 + 723 + 981 + 1 243 + 1 817 + 2 167	+ 2 597
+ 0 + 20 + 146 + 239 + 326 + 459 + 837 + 1 43 + 1 217 + 1 463	+ 2 93
+ 0 + 29 + 40 + 98 + 229 + 345 + 378 + 523 + 785 + 988	+ 1 43
+ 0 + 12 + 174 + 273 + 282 + 405 + 891 + 1 101 + 1 119 + 1 353	+ 2 163
+ 0 + 18 + 22 + 51 + 184 + 249 + 261 + 337 + 603 + 715	+ 735
+ 0 + 22 + 34 + 73 + 232 + 315 + 351 + 451 + 769 + 913	+ 973
+ 0 + 7 + 354 + 417 + 538 + 615 + 1 656 + 1 789 + 2 31 + 2 178	+ 3 913
+ 0 + 46 + 138 + 253 + 552 + 759 + 1 35 + 1 311 + 1 909 + 2 277	+ 2 737
+ 0 + 26 + 78 + 143 + 312 + 429 + 585 + 741 + 1 79 + 1 287	+ 1 547
+ 0 + 27 + 40 + 94 + 227 + 335 + 374 + 509 + 775 + 964	+ 1 29
+ 0 + 32 + 115 + 262 + 275 + 486 + 735 + 1 61 + 1 87 + 1 477	+ 1 892
+ 0 + 42 + 73 + 188 + 283 + 482 + 575 + 847 + 1 37 + 1 393	+ 1 548
+ 0 + 73 + 75 + 248 + 367 + 686 + 692 + 1 111 + 1 349 + 1 914	+ 1 924
+ 0 + 36 + 110 + 201 + 434 + 597 + 819 + 1 37 + 1 503 + 1 793	+ 2 163
+ 0 + 18 + 115 + 157 + 478 + 556 + 847 + 949 + 1 591 + 1 729	+ 2 214
+ 0 + 11 + 62 + 104 + 161 + 225 + 378 + 473 + 587 + 704	+ 959
+ 0 + 19 + 132 + 208 + 327 + 441 + 780 + 951 + 1 189 + 1 398	+ 1 963
+ 0 + 21 + 34 + 76 + 191 + 275 + 314 + 419 + 649 + 796	+ 861
+ 0 + 34 + 51 + 102 + 493 + 612 + 663 + 799 + 1 581 + 1 785	+ 1 870
+ 0 + 11 + 93 + 148 + 197 + 274 + 520 + 641 + 739 + 882	+ 1 292
+ 0 + 45 + 107 + 212 + 473 + 668 + 854 + 1 109 + 1 631 + 1 976	+ 2 286
+ 0 + 17 + 165 + 233 + 402 + 504 + 948 + 1 101 + 1 439 + 1 626	+ 2 366
+ 0 + 15 + 67 + 142 + 149 + 254 + 410 + 575 + 589 + 784	+ 1 44
+ 0 + 10 + 94 + 151 + 184 + 261 + 513 + 637 + 703 + 847	+ 1 267
+ 0 + 17 + 99 + 167 + 248 + 350 + 596 + 749 + 911 + 1 98	+ 1 508
+ 0 + 3 + 40 + 46 + 203 + 215 + 326 + 341 + 655 + 676	+ 861
+ 0 + 65 + 129 + 366 + 389 + 756 + 948 + 1 487 + 1 533 + 2 202	+ 2 522
+ 0 + 54 + 78 + 159 + 756 + 945 + 1 17 + 1 233 + 2 427 + 2 751	+ 2 871
+ 0 + 44 + 93 + 230 + 313 + 538 + 685 + 1 3 + 1 169 + 1 575	+ 1 820
+ 0 + 12 + 23 + 58 + 83 + 142 + 175 + 257 + 307 + 413	+ 468
+ 0 + 26 + 91 + 208 + 221 + 390 + 585 + 845 + 871 + 1 183	+ 1 508
+ 0 + 43 + 77 + 163 + 428 + 600 + 702 + 917 + 1 447 + 1 748	+ 1 918
+ 0 + 48 + 157 + 269 + 676 + 884 + 1 211 + 1 483 + 2 297 + 2 665	+ 3 210
+ 0 + 5 + 93 + 113 + 222 + 252 + 516 + 561 + 779 + 834	+ 1 274
+ 0 + 71 + 110 + 236 + 749 + 1 17 + 1 134 + 1 457 + 2 483 + 2 948	+ 3 143
+ 0 + 50 + 87 + 224 + 337 + 574 + 685 + 1 9 + 1 235 + 1 659	+ 1 844
+ 0 + 18 + 146 + 237 + 308 + 435 + 819 + 1 19 + 1 161 + 1 397	+ 2 37
+ 0 + 53 + 54 + 160 + 323 + 535 + 538 + 803 + 1 129 + 1 500	+ 1 505
+ 0 + 21 + 107 + 212 + 235 + 382 + 640 + 871 + 917 + 1 190	+ 1 620
+ 0 + 34 + 71 + 122 + 673 + 792 + 903 + 1 39 + 2 141 + 2 345	+ 2 530
+ 0 + 3 + 109 + 124 + 221 + 242 + 560 + 593 + 787 + 826	+ 1 356
+ 0 + 17 + 48 + 116 + 129 + 231 + 324 + 477 + 503 + 690	+ 845
+ 0 + 38 + 57 + 114 + 551 + 684 + 741 + 893 + 1 767 + 1 995	+ 2 90
+ 0 + 23 + 54 + 146 + 149 + 287 + 380 + 587 + 593 + 846	+ 1 1
+ 0 + 57 + 101 + 234 + 461 + 708 + 840 + 1 163 + 1 617 + 2 54	+ 2 274
+ 0 + 19 + 123 + 218 + 265 + 398 + 710 + 919 + 1 13 + 1 260	+ 1 780
+ 0 + 27 + 60 + 167 + 168 + 329 + 428 + 669 + 671 + 966	+ 1 131
+ 0 + 25 + 41 + 107 + 166 + 282 + 330 + 487 + 605 + 812	+ 892
+ 0 + 48 + 55 + 167 + 268 + 476 + 497 + 769 + 971 + 1 339	+ 1 374
+ 0 + 21 + 29 + 71 + 166 + 250 + 274 + 379 + 569 + 716	+ 756
+ 0 + 29 + 61 + 151 + 206 + 354 + 450 + 659 + 769 + 1 36	+ 1 196
+ 0 + 2 + 9 + 19 + 20 + 34 + 55 + 77 + 79 + 105	+ 140
+ 0 + 12 + 181 + 209 + 736 + 788 + 1 295 + 1 363 + 2 417 + 2 509	+ 3 354
+ 0 + 19 + 290 + 454 + 461 + 663 + 1 476 + 1 823 + 1 837 + 2 222	+ 3 577
+ 0 + 3 + 34 + 40 + 173 + 185 + 278 + 293 + 559 + 580	+ 735
+ 0 + 27 + 144 + 252 + 363 + 525 + 876 + 1 119 + 1 341 + 1 638	+ 2 223
+ 0 + 31 + 114 + 202 + 393 + 543 + 792 + 999 + 1 381 + 1 650	+ 2 65
+ 0 + 37 + 63 + 184 + 211 + 406 + 484 + 763 + 817 + 1 170	+ 1 300
+ 0 + 73 + 135 + 388 + 427 + 826 + 1 12 + 1 591 + 1 669 + 2 394	+ 2 704
+ 0 + 84 + 101 + 297 + 488 + 852 + 903 + 1 379 + 1 761 + 2 405	+ 2 490
+ 0 + 2 + 26 + 29 + 236 + 243 + 315 + 323 + 737 + 749	+ 869
+ 0 + 7 + 71 + 85 + 362 + 390 + 582 + 617 + 1 171 + 1 220	+ 1 540
+ 0 + 26 + 43 + 112 + 173 + 294 + 345 + 509 + 631 + 847	+ 932
+ 0 + 46 + 77 + 200 + 307 + 522 + 615 + 907 + 1 121 + 1 505	+ 1 660
+ 0 + 27 + 48 + 139 + 156 + 301 + 364 + 573 + 607 + 870	+ 975
+ 0 + 33 + 110 + 198 + 407 + 561 + 792 + 1 1 + 1 419 + 1 694	+ 2 79
+ 0 + 10 + 153 + 203 + 316 + 386 + 815 + 925 + 1 151 + 1 281	+ 1 996
+ 0 + 33 + 65 + 163 + 230 + 394 + 490 + 719 + 853 + 1 148	+ 1 308
+ 0 + 91 + 132 + 399 + 496 + 945 + 1 68 + 1 693 + 1 887 + 2 694	+ 2 899
+ 0 + 36 + 194 + 327 + 518 + 723 + 1 197 + 1 499 + 1 881 + 2 255	+ 3 45
+ 0 + 1 + 69 + 74 + 139 + 146 + 350 + 361 + 491 + 504	+ 844
+ 0 + 70 + 98 + 217 + 728 + 987 + 1 71 + 1 379 + 2 401 + 2 849	+ 2 989
+ 0 + 59 + 98 + 206 + 629 + 855 + 972 + 1 247 + 2 93 + 2 486	+ 2 681
+ 0 + 57 + 95 + 228 + 437 + 684 + 798 + 1 121 + 1 539 + 1 976	+ 2 166
+ 0 + 43 + 87 + 246 + 259 + 504 + 636 + 997 + 1 23 + 1 470	+ 1 690
+ 0 + 23 + 274 + 434 + 481 + 687 + 1 440 + 1 783 + 1 877 + 2 266	+ 3 521
+ 0 + 18 + 154 + 249 + 316 + 447 + 855 + 1 63 + 1 197 + 1 441	+ 2 121
+ 0 + 42 + 79 + 142 + 753 + 900 + 1 11 + 1 179 + 2 401 + 2 653	+ 2 838
+ 0 + 19 + 62 + 112 + 233 + 321 + 450 + 569 + 811 + 968	+ 1 183
+ 0 + 39 + 90 + 246 + 249 + 483 + 636 + 987 + 993 + 1 422	+ 1 677
+ 0 + 19 + 95 + 190 + 209 + 342 + 570 + 779 + 817 + 1 64	+ 1 444
+ 0 + 29 + 162 + 272 + 423 + 591 + 990 + 1 239 + 1 541 + 1 848	+ 2 513
+ 0 + 33 + 129 + 261 + 334 + 532 + 820 + 1 117 + 1 263 + 1 626	+ 2 106
+ 0 + 30 + 33 + 103 + 162 + 292 + 301 + 471 + 589 + 819	+ 834
+ 0 + 4 + 23 + 43 + 50 + 78 + 135 + 179 + 193 + 245	+ 340
+ 0 + 9 + 85 + 130 + 179 + 242 + 470 + 569 + 667 + 784	+ 1 164
+ 0 + 44 + 49 + 142 + 269 + 450 + 465 + 695 + 949 + 1 267	+ 1 292
+ 0 + 44 + 103 + 250 + 323 + 558 + 735 + 1 73 + 1 219 + 1 645	+ 1 940
+ 0 + 84 + 113 + 309 + 536 + 900 + 987 + 1 463 + 1 917 + 2 561	+ 2 706
+ 0 + 2 + 386 + 404 + 581 + 603 + 1 755 + 1 793 + 2 147 + 2 189	+ 4 109
+ 0 + 19 + 50 + 88 + 269 + 345 + 438 + 533 + 895 + 1 28	+ 1 183
+ 0 + 19 + 29 + 77 + 124 + 210 + 240 + 355 + 449 + 602	+ 652
+ 0 + 5 + 40 + 50 + 205 + 225 + 330 + 355 + 665 + 700	+ 875
+ 0 + 19 + 170 + 274 + 341 + 483 + 936 + 1 163 + 1 297 + 1 562	+ 2 317
+ 0 + 12 + 61 + 89 + 256 + 308 + 455 + 523 + 857 + 949	+ 1 194
+ 0 + 1 + 132 + 136 + 309 + 315 + 708 + 717 + 1 63 + 1 74	+ 1 729
+ 0 + 25 + 46 + 94 + 271 + 369 + 432 + 553 + 907 + 1 78	+ 1 183
+ 0 + 65 + 93 + 282 + 353 + 672 + 756 + 1 199 + 1 341 + 1 914	+ 2 54
+ 0 + 9 + 19 + 37 + 104 + 140 + 170 + 215 + 349 + 412	+ 462
+ 0 + 84 + 117 + 313 + 552 + 916 + 1 15 + 1 491 + 1 969 + 2 613	+ 2 778
+ 0 + 3 + 46 + 52 + 233 + 245 + 374 + 389 + 751 + 772	+ 987
+ 0 + 7 + 225 + 253 + 532 + 574 + 1 228 + 1 291 + 1 849 + 1 926	+ 3 16
+ 0 + 3 + 86 + 92 + 433 + 445 + 694 + 709 + 1 391 + 1 412	+ 1 827
+ 0 + 9 + 138 + 174 + 331 + 385 + 772 + 853 + 1 167 + 1 266	+ 1 911
+ 0 + 39 + 125 + 216 + 539 + 708 + 966 + 1 187 + 1 833 + 2 132	+ 2 562
+ 0 + 31 + 219 + 343 + 542 + 728 + 1 292 + 1 571 + 1 969 + 2 310	+ 3 250
+ 0 + 84 + 105 + 301 + 504 + 868 + 931 + 1 407 + 1 813 + 2 457	+ 2 562
+ 0 + 29 + 226 + 368 + 487 + 687 + 1 278 + 1 591 + 1 829 + 2 200	+ 3 185
+ 0 + 1 + 249 + 253 + 582 + 588 + 1 332 + 1 341 + 1 999 + 2 10	+ 3 250
+ 0 + 32 + 69 + 170 + 229 + 394 + 505 + 739 + 857 + 1 155	+ 1 340
+ 0 + 23 + 61 + 145 + 176 + 306 + 420 + 611 + 673 + 910	+ 1 100
+ 0 + 4 + 27 + 40 + 79 + 100 + 169 + 199 + 277 + 315	+ 430
+ 0 + 31 + 105 + 229 + 276 + 462 + 684 + 963 + 1 57 + 1 398	+ 1 768
+ 0 + 21 + 137 + 242 + 295 + 442 + 790 + 1 21 + 1 127 + 1 400	+ 1 980
+ 0 + 60 + 77 + 214 + 377 + 634 + 685 + 1 19 + 1 345 + 1 799	+ 1 884
+ 0 + 62 + 106 + 221 + 664 + 903 + 1 35 + 1 327 + 2 213 + 2 629	+ 2 849
+ 0 + 65 + 102 + 303 + 362 + 693 + 804 + 1 271 + 1 389 + 1 986	+ 2 171
+ 0 + 41 + 138 + 248 + 507 + 699 + 990 + 1 251 + 1 769 + 2 112	+ 2 597
+ 0 + 5 + 246 + 266 + 579 + 609 + 1 332 + 1 377 + 2 3 + 2 58	+ 3 263
+ 0 + 85 + 129 + 386 + 469 + 896 + 1 28 + 1 627 + 1 793 + 2 562	+ 2 782
+ 0 + 7 + 306 + 369 + 466 + 543 + 1 440 + 1 573 + 1 767 + 1 914	+ 3 409
+ 0 + 10 + 74 + 121 + 164 + 231 + 423 + 527 + 613 + 737	+ 1 57
+ 0 + 81 + 165 + 466 + 489 + 952 + 1 204 + 1 887 + 1 933 + 2 778	+ 3 198
+ 0 + 17 + 51 + 119 + 136 + 238 + 340 + 493 + 527 + 714	+ 884
+ 0 + 61 + 63 + 185 + 376 + 620 + 626 + 931 + 1 313 + 1 740	+ 1 750
+ 0 + 14 + 65 + 86 + 599 + 648 + 801 + 857 + 1 883 + 1 967	+ 2 222
+ 0 + 44 + 82 + 167 + 478 + 651 + 765 + 979 + 1 601 + 1 903	+ 2 93
+ 0 + 7 + 78 + 124 + 141 + 201 + 414 + 513 + 547 + 660	+ 1 15
+ 0 + 5 + 27 + 47 + 68 + 98 + 164 + 209 + 251 + 306	+ 416
+ 0 + 47 + 174 + 308 + 597 + 825 + 1 206 + 1 521 + 2 99 + 2 508	+ 3 143
+ 0 + 78 + 145 + 327 + 658 + 996 + 1 197 + 1 639 + 2 301 + 2 899	+ 3 234
+ 0 + 48 + 87 + 199 + 396 + 604 + 721 + 993 + 1 387 + 1 755	+ 1 950
+ 0 + 7 + 69 + 97 + 168 + 210 + 396 + 459 + 601 + 678	+ 988
+ 0 + 3 + 37 + 43 + 188 + 200 + 302 + 317 + 607 + 628	+ 798
+ 0 + 27 + 79 + 185 + 214 + 374 + 530 + 769 + 827 + 1 120	+ 1 380
+ 0 + 33 + 96 + 228 + 257 + 455 + 644 + 941 + 999 + 1 362	+ 1 677
+ 0 + 27 + 95 + 217 + 230 + 406 + 610 + 881 + 907 + 1 232	+ 1 572
+ 0 + 36 + 122 + 219 + 446 + 615 + 873 + 1 103 + 1 557 + 1 859	+ 2 289
+ 0 + 47 + 201 + 389 + 516 + 798 + 1 260 + 1 683 + 1 937 + 2 454	+ 3 224
+ 0 + 21 + 85 + 127 + 446 + 530 + 722 + 827 + 1 465 + 1 612	+ 1 932
+ 0 + 10 + 338 + 428 + 517 + 627 + 1 611 + 1 801 + 1 979 + 2 189	+ 3 829
+ 0 + 6 + 28 + 37 + 258 + 279 + 345 + 369 + 811 + 847	+ 957
+ 0 + 49 + 62 + 142 + 503 + 681 + 720 + 929 + 1 651 + 1 958	+ 2 23
+ 0 + 17 + 36 + 101 + 104 + 203 + 260 + 407 + 413 + 594	+ 689
+ 0 + 15 + 31 + 77 + 106 + 182 + 230 + 337 + 395 + 532	+ 612
+ 0 + 45 + 78 + 162 + 483 + 657 + 756 + 969 + 1 611 + 1 914	+ 2 79
